,Compound,GT_HalfMetal,GT_InsulatorDirect,GT_InsulatorDirectSpinPolarised,GT_InsulatorIndirect,GT_InsulatorIndirectSpinPolarised,GT_Metal,Fit
186166,In5Ir1Yb1,0,0,0,0,0,1,5
153667,Fe1Rh1Tc2,0,0,0,0,0,1,5
32791,As1Cu1Sb2,0,0,0,0,0,1,5
3973,Ag2Cl1Os1,0,0,0,0,0,1,5
37577,As1Pb1Se2,0,0,0,0,0,1,5
15509,Al1Cd1Mo2,0,0,0,0,0,1,5
98824,Ca2Li1Rh1,0,0,0,0,0,1,5
153130,Fe4Pt4Sb4,0,0,0,0,0,1,5
160380,Ga1Mg1Sc1,0,0,0,1,0,0,5
223646,Nb8O40P8,0,1,0,0,0,0,1
9025,Ag1Os1Se1,0,0,0,0,0,1,5
42167,Au2Cu1Ti1,0,0,0,0,0,1,5
222046,Na1Ru2Sb1,0,0,0,0,0,1,5
222008,Na1Rh1W2,0,0,0,0,0,1,5
176100,Hf1Mg1V1,0,0,0,0,0,1,5
19270,Al4F24H72N24Ru4,0,1,0,0,0,0,3
166048,Ge1Hf1Sn1,0,0,0,0,0,1,5
72185,Be1Si1Tc1,0,0,0,0,0,1,5
76183,Bi1Cr1Te1,0,0,0,0,0,1,5
188525,In2Os1Si1,0,0,0,0,0,1,5
147005,Eu1Mo6Se8,0,0,0,0,0,1,0
1604,Ag1Ba2Br1,0,0,0,0,0,1,5
240172,P16S24,0,0,0,1,0,0,3
215296,Mn1Pt1Re2,0,0,0,0,0,1,5
34587,As1Hg1Si1,0,0,0,0,0,1,5
87741,Br1Cr1Te2,0,0,0,0,0,1,5
159649,Ga4La4O12,0,0,0,1,0,0,3
140874,Cu1Mo2Ta1,0,0,0,0,0,1,5
229915,N2Na1Nb1,0,0,0,1,0,0,3
175646,Hf1La1Zr1,0,0,0,0,0,1,5
242470,Re1Ru1Tl1,0,0,0,0,0,1,5
78064,Bi1Hf1Pb1,0,0,0,0,0,1,5
67490,Be1Hg1Pt2,0,0,0,0,0,1,5
32033,As2Co2Nd2O2,0,0,0,0,0,1,5
4880,Ag2Cu1Ru1,0,0,0,0,0,1,5
168818,Ge1Mg1V1,0,0,0,0,0,1,5
227786,Ni1Pt2Si1,0,0,0,0,0,1,5
139009,Cu2K2O4,0,0,0,1,0,0,3
183210,Hg2Pt1Si1,0,0,0,0,0,1,5
43436,Au1Hf2Pd1,0,0,0,0,0,1,5
8297,Ag1Mo1Se2,0,0,0,0,0,1,5
147109,Eu2Pd4Si4,0,0,0,0,0,1,5
128871,Cr1Ga1Sn2,0,0,0,0,0,1,5
59498,B1Be1Cr1,0,0,0,0,0,1,5
96579,Ca2Ge4O12Zn2,0,0,0,1,0,0,1
219901,Na1Nb1O3,0,0,0,1,0,0,3
125734,Co30P19Yb6,0,0,0,0,0,1,5
8807,Ag2Ni1Sn1,0,0,0,0,0,1,5
200826,La1Nb2Rh1,0,0,0,0,0,1,5
122322,Co2K1Sb1,0,0,0,0,0,1,5
138351,Cu2In2S4,0,1,0,0,0,0,1
81009,Bi1Pb1Y2,0,0,0,0,0,1,5
81675,Bi1Rh2Sr1,0,0,0,0,0,1,5
45103,Au1Na1Rh2,0,0,0,0,0,1,5
31207,As2Ca1W1,0,0,0,0,0,1,5
201687,La4Pb2Pd4,0,0,0,0,0,1,5
249524,Te1Yb1,0,0,0,1,0,0,3
181639,Hg1Mn1Nb2,0,0,0,0,0,1,5
103896,Cd6Cl18Cs6,0,1,0,0,0,0,1
15309,Al1Ca2W1,0,0,0,0,0,1,5
136684,Cu2Gd1Si2,0,0,0,0,0,1,5
105400,Cd1Ga2Sc1,0,0,0,0,0,1,5
28460,Al2Ta1V1,0,0,0,0,0,1,5
15845,Al1Ce1O3,1,0,0,0,0,0,0
211503,Mg1Re2Zr1,0,0,0,0,0,1,5
45697,Au1Pb1Tc2,0,0,0,0,0,1,5
49875,Ba2Cr1Li1,0,0,0,0,0,1,5
206202,Li6P2,0,0,0,1,0,0,3
4208,Ag6C6N6O6,0,0,0,1,0,0,3
180220,Hf1V1Y1,0,0,0,0,0,1,5
18358,Al1Cu2V2,0,0,0,0,0,1,5
121462,Co24Hg4In4,0,0,0,0,0,1,5
1747,Ag2Ba1Pb1,0,0,0,0,0,1,5
152609,Fe1Pd2Rh1,0,0,0,0,0,1,5
5966,Ag24Ge8O28,0,0,0,1,0,0,3
133978,Cr1Sb2Zn1,0,0,0,0,0,1,5
190039,In2Sb1Si1,0,0,0,0,0,1,5
123744,Co1Mo2V1,0,0,0,0,0,1,5
142941,Cu6Pr6Sb8,0,0,0,0,0,1,3
72733,Be2Zn1Zr1,0,0,0,0,0,1,5
196456,K4O18Si8,0,0,0,1,0,0,1
215812,Mn1Rh1Tl1,0,0,0,0,0,1,5
138132,Cu2I6Na2O18,0,0,0,0,0,1,4
224958,Nb1Rh2Se1,0,0,0,0,0,1,5
184301,Hg1Tl1V2,0,0,0,0,0,1,5
296,Ag1Al2Ni1,0,0,0,0,0,1,5
2488,Ag1Bi2Si1,0,0,0,0,0,1,5
25324,Al4O6,0,1,0,0,0,0,1
63690,Be1Br1V2,0,0,0,0,0,1,5
217354,Mo1Na1Zn2,0,0,0,0,0,1,5
106571,Cd1In1Mg1,0,0,0,0,0,1,5
150273,Fe24Mg4Rh4,0,0,0,0,0,1,5
172096,Ge1Pt2Zn1,0,0,0,0,0,1,5
78382,Bi1In1Mo1,0,0,0,0,0,1,5
146959,Eu2In4S8,0,0,0,0,0,1,3
65928,Be1Fe2Ge1,1,0,0,0,0,0,5
242134,Rb2Te1,0,0,0,1,0,0,3
65736,Be1Cu1Rh1,0,0,0,0,0,1,5
241147,Pt1Rh1V2,0,0,0,0,0,1,5
231036,O3Pt1W1,0,0,0,0,0,1,5
116314,Cl1Mg1Pd1,0,0,0,0,0,1,5
69376,Be1Mo2Na1,0,0,0,0,0,1,5
15221,Al1Ca1Si2,0,0,0,0,0,1,5
173843,Ge2Te2Zr2,0,0,0,0,0,1,5
116208,Cl1Li1Te1,0,0,0,0,0,1,5
153664,Fe1Rh1Tc1,0,0,0,0,0,1,5
157171,F3Ru1Si1,0,0,0,0,0,1,5
31457,As1Cd1W2,0,0,0,0,0,1,5
8181,Ag1Mn1Tl1,0,0,0,0,0,1,5
28848,Al1W1Zn2,0,0,0,0,0,1,5
86330,B1Pt1Sn1,0,0,0,0,0,1,5
197970,K1Rh1Y1,0,0,0,0,0,1,5
34983,As2In1Tl1,0,0,0,0,0,1,5
5408,Ag1F3Zr1,0,0,0,0,0,1,5
152663,Fe2Pd1Si1,0,0,0,0,0,1,5
38946,As8Si4Sr6,0,1,0,0,0,0,1
55307,Ba1Na1Sr2,0,0,0,0,0,1,5
1836,Ag2Ba1Sr1,0,0,0,0,0,1,5
25699,Al6O12S1Sr4,0,0,0,1,0,0,3
112530,C10H24N4O10S4,0,0,0,1,0,0,3
209340,Mg2Na1Si1,0,0,0,0,0,1,5
109268,Cd2Pd1Pt1,0,0,0,0,0,1,5
188599,In10Pb8Pt4,0,0,0,0,0,1,5
244003,Rh2Ta1Te1,0,0,0,0,0,1,5
99023,Ca2Mg2O12Si4,0,1,0,0,0,0,1
63258,Be1Bi1Tc1,0,0,0,0,0,1,5
233637,Os2Si1Te1,0,0,0,0,0,1,5
30548,As2Br1Hg1,0,0,0,0,0,1,5
211586,Mg1Rh1Tc1,0,0,0,0,0,1,5
22373,Al2La1P1,0,0,0,0,0,1,5
186228,In1K1Na1,0,0,0,0,0,1,5
191113,Ir1K2P1,0,0,0,0,0,1,5
246488,Se1Sn1Ti2,0,0,0,0,0,1,5
91877,Br1Pb1Ta1,0,0,0,0,0,1,5
147163,Eu2Si4,0,0,0,0,0,1,5
95611,Ca4Fe8O16,0,0,1,0,0,0,2
218944,Mo1Rh1Si1,0,0,0,0,0,1,5
154090,Fe1Sb2W1,0,0,0,0,0,1,5
231858,O16Si8,0,0,0,1,0,0,3
73986,B2Hf1P1,0,0,0,0,0,1,5
241220,Pt1Sb2Se1,0,0,0,0,0,1,5
37303,As1Os1Ru1,0,0,0,0,0,1,5
72913,B1Fe1Re2,0,0,0,0,0,1,5
178228,Hf1P1Pt1,0,0,0,0,0,1,5
72595,Be1Tl1V1,0,0,0,0,0,1,5
30233,As2Bi2O8,0,0,0,1,0,0,3
94340,Ca10Cl2O24V6,0,0,0,1,0,0,3
171025,Ge1O3Ti1,0,0,0,1,0,0,5
164060,Ga1Sb1,0,0,0,0,0,1,5
228932,Ni1Se2W1,0,0,0,0,0,1,5
9151,Ag1Pb2Sb1,0,0,0,0,0,1,5
45559,Au1O3V1,0,0,0,0,0,1,5
197593,K1P1V1,1,0,0,0,0,0,0
82636,B12K4P4,0,0,0,0,0,1,5
165265,Ga1V1Zr1,0,0,0,0,0,1,5
113933,Cl1Fe1Sb2,0,0,0,0,0,1,5
87342,Br2Cl1Tc1,1,0,0,0,0,0,0
187728,In2Na1Zn1,0,0,0,0,0,1,5
227971,Ni2P2Y1,0,0,0,0,0,1,5
224346,Nb2Pd1Zr1,0,0,0,0,0,1,5
145969,Dy1Ni2Si2,0,0,0,0,0,1,5
24539,Al1Nb1Si1,0,0,0,0,0,1,5
185819,I2Na2O8,0,1,0,0,0,0,3
50950,Ba1Fe1Nb1,0,0,0,0,0,1,5
132287,Cr8O21,0,0,0,0,1,0,3
164054,Ga4S6,0,1,0,0,0,0,3
116221,Cl1Li2Tl1,0,0,0,0,0,1,5
107639,Cd1Li1Zn1,0,0,0,0,0,1,5
41241,Au2Cl1Nb1,0,0,0,0,0,1,5
175274,Hf1K2Rh1,0,0,0,0,0,1,5
122115,Co1Ir1Rh1,0,0,0,0,0,1,5
91893,Br2Pb1Tc1,1,0,0,0,0,0,5
223369,Nb1Ni1Re1,0,0,0,0,0,1,5
179059,Hf1Ru1Sr1,0,0,0,0,0,1,5
29082,As1Au1Hf2,0,0,0,0,0,1,5
139622,Cu2La1Tc1,0,0,0,0,0,1,5
120258,Co1Ga2Ru1,0,0,0,0,0,1,5
155279,Fe2Te1Zr1,0,0,0,0,0,1,5
55899,Ba2O6Pb1U1,0,0,0,1,0,0,3
75084,Bi1Ca1Ni1,0,0,0,0,0,1,5
153900,Fe2Sb4,0,0,0,0,0,1,5
156190,F16K4O4V4,0,0,0,1,0,0,3
181729,Hg1Mn1Se1,0,0,0,0,0,1,5
197090,K2P4Pb2,0,0,0,0,0,1,5
121009,Co2Ge1Tl1,0,0,0,0,0,1,5
126761,Co1Si1Ti2,1,0,0,0,0,0,5
223432,Nb16Ni6Si7,0,0,0,0,0,1,5
229037,Ni1Si2Ta1,0,0,0,0,0,1,5
52056,Ba4Ge4O14Zn2,0,1,0,0,0,0,3
81814,B4Ir6P10,0,0,0,0,0,1,5
135583,Cu4Fe24Hf4,0,0,0,0,0,1,5
60503,B2Br3Si1,0,0,0,0,0,1,3
211117,Mg1P1Tl2,0,0,0,0,0,1,5
76468,Bi1Cu2Re1,0,0,0,0,0,1,5
238319,P1Pb1Sn2,0,0,0,0,0,1,5
129253,Cr2Ge1Si1,0,0,0,0,0,1,5
203206,La8S16,0,0,0,0,0,1,3
106227,Cd1Hg1Li1,0,0,0,0,0,1,5
229588,Ni2Sr1Zn1,0,0,0,0,0,1,5
10469,Ag1Sb1Zn1,0,0,0,0,0,1,5
47280,Ba2Bi2I2O4,0,0,0,1,0,0,3
123178,Co1Mg1Zn1,0,0,0,0,0,1,5
86917,Br2Cd4P6,0,0,0,1,0,0,3
182833,Hg1Pb2Zn1,0,0,0,0,0,1,5
151861,Fe6O8,1,0,0,0,0,0,0
89463,Br1Hf1Se1,0,0,0,0,0,1,5
67101,Be1Ge1V1,0,0,0,0,0,1,5
78722,Bi4K4P8S28,0,0,0,1,0,0,3
108508,Cd1Nb1Zn2,0,0,0,0,0,1,5
596,Ag1As1Cd2,0,0,0,0,0,1,5
217639,Mo1Ni1Sn2,0,0,0,0,0,1,5
152113,Fe2O7Sr3,1,0,0,0,0,0,2
128950,Cr1Ga1Y1,0,0,0,0,0,1,5
162636,Ga2Pb1Sr1,0,0,0,0,0,1,5
1973,Ag1B1Cu1,0,0,0,0,0,1,5
145562,Cu4Yb4,0,0,0,0,0,1,5
15468,Al1Cd1La1,0,0,0,0,0,1,5
141264,Cu1Na2Zn1,0,0,0,0,0,1,5
18712,Al1Fe1Ir1,0,0,0,0,0,1,5
50720,Ba1Cu1W2,0,0,0,0,0,1,5
57667,Ba1Ru1Te2,0,0,0,0,0,1,5
101339,Ca1Pd2Tl1,0,0,0,0,0,1,5
62131,B2Co1Pt1,0,0,0,0,0,1,5
149444,Fe2K1Pt1,0,0,0,0,0,1,5
118204,Cl1Se2Zn1,0,0,0,0,0,1,5
202627,La1Pt1Zr2,0,0,0,0,0,1,5
222834,Na1Sr1Zn1,0,0,0,0,0,1,5
209228,Mg1Na1Os2,0,0,0,0,0,1,5
241291,Pt3Sc3Sn3,0,0,0,0,0,1,5
32402,As1Cr1Te2,0,0,0,0,0,1,5
242188,Rb8Te12Zr4,0,1,0,0,0,0,3
220388,Na6O6,0,1,0,0,0,0,1
216450,Mn16Si28,0,0,0,1,0,0,3
234344,O3Ti1Xe1,0,0,0,0,0,1,5
4942,Ag1Cu1Ta1,0,0,0,0,0,1,5
58201,Ba1Si2Tc1,0,0,0,0,0,1,5
27094,Al12Re2,0,0,0,0,0,1,5
4775,Ag1Cu2Nb1,0,0,0,0,0,1,5
226837,Ni2Os1Se1,0,0,0,0,0,1,5
32671,As2Cu1Os1,0,0,0,0,0,1,5
68432,Be1K2Te1,0,0,0,1,0,0,5
173908,Ge1Ti1Zn1,0,0,0,0,0,1,5
232505,O4Sn4,0,0,0,1,0,0,3
217612,Mo1Ni2Sb1,0,0,0,0,0,1,5
241908,P1V1W1,0,0,0,0,0,1,5
111976,C18Fe6O20S4,0,1,0,0,0,0,3
91432,Br1Nb2Rh1,0,0,0,0,0,1,5
58798,Ba1Y2Zr1,0,0,0,0,0,1,5
185709,I12La12P4,0,0,0,0,0,1,5
238357,P4Pb10Sr4,0,0,0,0,0,1,5
136106,Cu1F3Mg1,0,0,0,0,0,1,5
143875,Cu1Ru1Sb1,0,0,0,0,0,1,5
135485,Cu4Er3Si4,0,0,0,0,0,1,5
122084,Co2Ir1P1,0,0,0,0,0,1,5
148279,Fe1Hf2In1,0,0,0,0,0,1,5
222128,Na1Ru2Ti1,0,0,0,0,0,1,5
54065,Ba1Li2Mg1O8P2,0,1,0,0,0,0,3
51945,Ba1Ge1La1,0,0,0,0,0,1,5
37856,As1Pd1Tl1,0,0,0,0,0,1,5
158669,Ga1In1P1,0,0,0,0,0,1,5
138273,Cu1In1P1,0,0,0,0,0,1,5
214636,Mn1Pb1Te1,0,0,0,0,0,1,5
45257,Au2Nb1Pd1,0,0,0,0,0,1,5
469,Ag1Al1Te1,0,0,0,1,0,0,5
122573,Co2La1Pd1,0,0,0,0,0,1,5
127793,Cr1Cu1Pb2,0,0,0,0,0,1,5
42681,Au4Ga4Ni24,0,0,0,0,0,1,5
25550,Al8O20Si4,0,0,0,1,0,0,3
155722,F3Ge1Sr1,0,0,0,0,0,1,5
30412,As1B1Pt2,0,0,0,0,0,1,5
121518,Co1Hg2Mn1,0,0,0,0,0,1,5
8711,Ag2Ni1O2,0,0,0,0,0,1,5
208974,Mg4Mo4O16,0,1,0,0,0,0,1
181090,Hg2La1Mn1,0,0,0,0,0,1,5
32562,As1Cu1La1,0,0,0,0,0,1,5
111196,Ce4Ge4Mg2,0,0,0,0,0,1,5
239211,P1Pt1Te1,0,0,0,0,0,1,5
207536,Li2Ru2Sn8,0,0,0,0,0,1,5
171465,Ge1P1Pb1,0,0,0,0,0,1,5
107106,Cd1K1Pt2,0,0,0,0,0,1,5
232594,O3Sn1Zr1,0,1,0,0,0,0,5
192149,Ir1Mo1Si2,0,0,0,0,0,1,5
181697,Hg1Mn1Pt2,0,0,0,0,0,1,5
129593,Cr1Hf2V1,0,0,0,0,0,1,5
219249,Mo2Sb1Se1,0,0,0,0,0,1,5
238074,P4Pb2Pd2,0,0,0,0,0,1,5
217593,Mo2Ni1Rh1,0,0,0,0,0,1,5
195563,K2Na2O14S4,0,0,0,1,0,0,3
214260,Mn1Os1Pt1,0,0,0,0,0,1,5
61362,B2Ce1Rh3,0,0,0,0,0,1,5
239010,P4Pt4Sc4,0,0,0,0,0,1,5
231018,O12Pt2Sr8,0,1,0,0,0,0,3
136984,Cu2Ge1Pt1,0,0,0,0,0,1,5
29237,As1Au2Pd1,0,0,0,0,0,1,5
58386,Ba1Sn1Zr1,1,0,0,0,0,0,5
207828,Li1Se1Sr1,0,0,0,0,0,1,5
142004,Cu1O4Pr2,0,0,0,0,0,1,5
127541,Cr1,0,0,0,0,0,1,5
72535,Be2Te1Y1,0,0,0,0,0,1,5
20235,Al2Ge1Y1,0,0,0,0,0,1,5
122936,Co1Li1Zn2,0,0,0,0,0,1,5
20914,Al2Hg1Ta1,0,0,0,0,0,1,5
206069,Li1Os2Zn1,0,0,0,0,0,1,5
54956,Ba2Mo2O8,0,1,0,0,0,0,1
223494,Nb1Ni1Sr2,0,0,0,0,0,1,5
73585,B3Ge3La3O15,0,0,0,1,0,0,3
106960,Cd1Ir2Si1,0,0,0,0,0,1,5
52421,Ba1Hf2Pd1,0,0,0,0,0,1,5
137525,Cu1Hf1Tc2,0,0,0,0,0,1,5
108474,Cd1Nb2Si1,0,0,0,0,0,1,5
213599,Mn1Nb1Tc1,0,0,0,0,0,1,5
85156,B1Os2Tl1,0,0,0,0,0,1,5
110574,Cd1Si2Zn1,0,0,0,0,0,1,5
182408,Hg8O12Se4,0,0,0,1,0,0,1
104204,Cd4Co24Sb4,0,0,0,0,0,1,5
165377,Gd3,0,0,0,0,0,1,5
58310,Ba1Sn1Tc1,0,0,0,0,0,1,5
187368,In1Mn1Zn1,0,0,0,0,0,1,5
71571,Be1Rh1Ti2,1,0,0,0,0,0,5
54202,Ba1Li1Ru1,0,0,0,0,0,1,5
211709,Mg2Ru1Sn1,0,0,0,0,0,1,5
177303,Hf8Ni8Si14,0,0,0,0,0,1,5
202223,La1P2Ru2,0,0,0,0,0,1,5
40598,Au4B2Sb4,0,0,0,0,0,1,5
243432,Rh1,0,0,0,0,0,1,5
235395,Pb1Pt2V1,0,0,0,0,0,1,5
195072,K1Mn1Sb2,0,0,0,0,0,1,5
82045,Bi2Se3,0,1,0,0,0,0,1
221343,Na2P1Ru1,0,0,0,0,0,1,5
236939,Pb1Te1Y2,0,0,0,0,0,1,5
106477,Cd1Hg1Y1,0,0,0,0,0,1,5
46074,Au1Ru1Se1,0,0,0,0,0,1,5
79329,Bi1Mg1Pt1,0,0,0,0,0,1,5
216576,Mn1Si1Y1,0,0,0,0,0,1,5
69176,Be2Mn1Nb1,0,0,0,0,0,1,5
87680,Br2Cr1Pd1,0,0,0,0,0,1,5
79478,Bi1Mg1Zr2,0,0,0,0,0,1,5
100840,Ca1Os2Te1,0,0,0,0,0,1,5
73501,B2Ga1Zr1,0,0,0,0,0,1,5
167309,Ge1Ir1V1,0,0,0,0,0,1,5
147725,Fe1Ga1W1,0,0,0,0,0,1,5
61646,B1Cl1P1,0,0,0,0,0,1,5
4284,Ag2Co1Mo1,0,0,0,0,0,1,5
94752,Ca2Cr1Fe1,0,0,0,0,0,1,5
2534,Ag1B1Li1,0,0,0,0,0,1,5
235801,Pb1Ru1Se2,0,0,0,0,0,1,5
85537,B2Pd1Sc1,0,0,0,0,0,1,5
199922,La1Mg1Te1,0,0,0,0,0,1,5
6512,Ag1Hg2Li1,0,0,0,0,0,1,5
246935,Se2Ti1,0,0,0,1,0,0,3
20766,Al1Hg2Ni1,0,0,0,0,0,1,5
66467,Be1Ga2Hg1,0,0,0,0,0,1,5
202403,La4P16Ta4,0,0,0,0,0,1,5
59233,B3Ba3P3,0,0,0,0,0,1,5
147689,Fe6Ga16Ti7,0,0,0,0,0,1,5
199223,K2Tl1V1,0,0,0,0,0,1,5
230776,O2Pr1,1,0,0,0,0,0,0
25183,Al2Ni1Zn1,0,0,0,0,0,1,5
120600,Co1Ge2Hg1,0,0,0,0,0,1,5
141659,Cu1Ni1Pt1,0,0,0,0,0,1,5
209059,Mg1Mo1Sb2,0,0,0,0,0,1,5
91332,Br1Na1Tc1,0,0,0,0,0,1,5
1511,Ag2Au2Te8,0,0,0,0,0,1,5
118292,Cl1Si1V2,0,0,0,0,0,1,5
138229,Cu1In1Nb2,0,0,0,0,0,1,5
44654,Au2Mg1Pt1,0,0,0,0,0,1,5
60035,B1Br2Fe1,0,0,0,0,0,1,5
212978,Mg2Zn1Zr1,0,0,0,0,0,1,5
7083,Ag1Ir1Pd2,0,0,0,0,0,1,5
132095,Cr2Ni1Ta1,0,0,0,0,0,1,5
27458,Al1Ru1Sc1,0,0,0,0,0,1,5
170426,Ge1Ni1Sr2,0,0,0,0,0,1,5
27097,Al5Re24,0,0,0,0,0,1,5
99295,Ca1Mn1Ni1,0,0,0,0,0,1,5
226297,Nd4O14Pt4,0,0,0,1,0,0,5
40325,Au1Br1Mo2,0,0,0,0,0,1,5
211193,Mg1Pt1Sn2,0,0,0,0,0,1,5
48952,Ba8Cl24Co4,0,0,0,0,1,0,2
170254,Ge1Ni1P1,0,0,0,0,0,1,5
184514,H12K6O12Sc2,1,0,0,0,0,0,1
156574,F4Na2O4V2,0,0,0,1,0,0,1
226793,Ni1Os2Pt1,0,0,0,0,0,1,5
187024,In1Mg2Pd1,0,0,0,0,0,1,5
81784,B1Ir1O3,0,0,0,0,0,1,5
225905,Nb1Sr1Tl1,0,0,0,0,0,1,5
48253,Ba1Ca1O3,1,0,0,0,0,0,0
174700,Hf1In1Sc2,0,0,0,0,0,1,5
134316,Cr1Si2Ti1,0,0,0,0,0,1,5
67093,Be1Ge1Tl2,0,0,0,0,0,1,5
245438,Sb1Ti1Zn1,0,0,0,0,0,1,5
212345,Mg2Sn1,0,0,0,0,0,1,5
2887,Ag1Br1Nb1,0,0,0,0,0,1,5
131311,Cr1Mn1Ru2,0,0,0,0,0,1,5
28785,Al3V1,0,0,0,0,0,1,5
175447,Hf2La1Mo1,0,0,0,0,0,1,5
83088,B1La1Tl1,0,0,0,0,0,1,5
52216,Ba1Ge2Tc1,0,0,0,0,0,1,5
223172,Na2Tl1Zn1,0,0,0,0,0,1,5
67073,Be1Ge1Te1,0,0,0,0,0,1,5
243480,Rh1Ru1W1,0,0,0,0,0,1,5
166112,Ge2Hf1Tl1,0,0,0,0,0,1,5
167525,Ge2K1Pt1,0,0,0,0,0,1,5
15111,Al4Ca2P8,0,0,0,0,0,1,5
139215,Cu1K1Ta2,0,0,0,0,0,1,5
35389,As1K1Na1,1,0,0,0,0,0,0
104562,Cd2Cu1In1,0,0,0,0,0,1,5
203833,La1Sn1Zr2,0,0,0,0,0,1,5
5850,Ag1Ge1In1,0,0,0,0,0,1,5
31992,As1Co1Hg1,0,0,0,0,0,1,5
190861,In3Yb1,0,0,0,0,0,1,5
245888,Sc1Sn1Zn1,0,0,0,0,0,1,5
137580,Cu1Hf1Y1,0,0,0,0,0,1,5
32835,As1Cu1Sn1,0,0,0,0,0,1,5
8704,Ag2Ni1O2,0,0,0,0,0,1,5
217840,Mo1Os1Re2,0,0,0,0,0,1,5
449,Ag1Al1Ta1,0,0,0,0,0,1,5
55840,Ba2N14Si8Y2,0,0,0,1,0,0,3
33215,As1Fe2Si1,0,0,0,0,0,1,5
199657,La2Li1Y1,0,0,0,0,0,1,5
70300,Be1O1,0,0,0,1,0,0,3
244378,Ru1Se1Te1,0,0,0,0,0,1,5
49627,Ba4Co8O28Si8,0,1,0,0,0,0,3
86343,B1Pt1Sr2,0,0,0,0,0,1,5
49818,Ba1Cr2Fe1,0,0,0,0,0,1,5
106614,Cd2In1Nb1,0,0,0,0,0,1,5
125228,Co1P2Pd1,0,0,0,0,0,1,5
102054,Ca1Rh2Ta1,0,0,0,0,0,1,5
88507,Br1F3Pb1,0,0,0,0,0,1,5
141622,Cu1Ni1Os1,0,0,0,0,0,1,5
7364,Ag6K6S16Ta4,0,0,0,1,0,0,3
63803,Be2Ca1Ga1,0,0,0,0,0,1,5
177255,Hf2Ni1Se1,0,0,0,0,0,1,5
86951,Br1Cd2Sb1,0,0,0,0,0,1,5
84941,B1O3Rb1,1,0,0,0,0,0,5
239952,P1Ru1Sc2,0,0,0,0,0,1,5
233192,Os1Ru2Si1,0,0,0,0,0,1,5
64163,Be1Cd1P1,0,0,0,0,0,1,5
216109,Mn1Sb1Sn2,0,0,0,0,0,1,5
40042,Au1Bi1Se1,0,0,0,0,0,1,5
17334,Al2Cr1Pd1,0,0,0,0,0,1,5
151402,Fe2Nb1Te1,0,0,0,0,0,1,5
50601,Ba1Cu1Sc2,0,0,0,0,0,1,5
117557,Cl1Pb1Si1,0,0,0,0,0,1,5
134590,Cr1Ti1Tl1,1,0,0,0,0,0,5
135153,Cs2O36P10Ta4,0,0,0,1,0,0,3
178230,Hf1P1Pt2,0,0,0,0,0,1,5
164231,Ga1Sc1Sn1,0,0,0,0,0,1,5
121239,Co2Hf1Re1,1,0,0,0,0,0,5
140359,Cu4Mg2Y4,0,0,0,0,0,1,5
111500,Ce4Ni20Sn4,0,0,0,0,0,1,5
70315,Be2O2,0,1,0,0,0,0,1
83539,B4Mg16P2,0,0,0,0,0,1,5
229950,N6Na2Si4,0,1,0,0,0,0,1
200512,La1N1,0,0,0,0,0,1,5
56166,Ba1Os1Sb1,0,0,0,0,0,1,5
208563,Lu1,0,0,0,0,0,1,5
130029,Cr1Ir1Ni2,0,0,0,0,0,1,5
100192,Ca1Ni2Pt1,0,0,0,0,0,1,5
111890,Ce6Te8,1,0,0,0,0,0,0
24822,Al2Ni1Pd1,0,0,0,0,0,1,5
10684,Ag1Si1Sn2,0,0,0,0,0,1,5
80300,Bi2Ni1Rh1,0,0,0,0,0,1,5
159051,Ga1Ir1Ru2,0,0,0,0,0,1,5
143366,Cu1Pt1Tl1,0,0,0,0,0,1,5
10882,Ag1Sn2Y1,0,0,0,0,0,1,5
126075,Co2Ru1W1,0,0,0,0,0,1,5
30530,As1Br1Hf1,0,0,0,0,0,1,5
202762,La1Re2Tc1,0,0,0,0,0,1,5
178843,Hf1Rh1,0,0,0,0,0,1,5
167272,Ge1Ir2Tc1,0,0,0,0,0,1,5
191730,Ir1Mg2P1,0,0,0,0,0,1,5
52729,Ba1Hg1Pd2,0,0,0,0,0,1,5
129621,Cr1Hf2Zr1,0,0,0,0,0,1,5
181253,Hg1Li1Mg2,0,0,0,0,0,1,5
153331,Fe2P2Y2,0,0,0,0,0,1,5
59717,B1Be1Tc1,0,0,0,1,0,0,5
192179,Ir2Na1Ni1,0,0,0,0,0,1,5
100627,Ca2O6Si2,0,1,0,0,0,0,1
100294,Ca1Ni1Sn2,0,0,0,0,0,1,5
97688,Ca1In1P2,0,0,0,0,0,1,5
4621,Ag2Cr4Te8,0,0,0,0,0,1,5
69081,Be1Mg1Ta2,0,0,0,0,0,1,5
131601,Cr1Na1Pt2,0,0,0,0,0,1,5
35011,As2In1Y1,0,0,0,0,0,1,5
128698,Cr1Ga1Mn2,0,0,0,0,0,1,5
1273,Ag1Au2La1,0,0,0,0,0,1,5
3414,Ag1Ca1Pb1,0,0,0,0,0,1,5
198665,K1Si1Y1,0,1,0,0,0,0,3
217675,Mo2O4,1,0,0,0,0,0,5
38950,As1Si1Ta2,0,0,0,0,0,1,5
33051,As2Fe2La2O2,0,0,0,0,0,1,5
9254,Ag1Pb1V2,0,0,0,0,0,1,5
70475,Be2Os1Si1,0,0,0,0,0,1,5
237095,Pb1V1Zn1,0,0,0,0,0,1,5
130068,Cr1Ir1Pd2,0,0,0,0,0,1,5
